== ID ==,== Velocity (km/h) ==,== Current route ==,== Distance traveled (m) ==,== Destination ==,== Distance to destination (m) ==,== Type ==,== Battery level (%) ==,== Timestamp ==
ev1,45.43,-joulesC,48871.48,-einstein,1264.46,evehicle,35.54,4692.5
ev1,46.01,-joulesC,48877.87,-einstein,1258.07,evehicle,35.54,4693.0
ev1,46.94,-joulesC,48884.38,-einstein,1251.56,evehicle,35.54,4693.5
ev1,45.97,-joulesC,48890.77,-einstein,1245.17,evehicle,35.54,4694.0
ev1,46.12,-joulesC,48897.17,-einstein,1238.77,evehicle,35.54,4694.5
ev1,45.9,-joulesC,48903.55,-einstein,1232.39,evehicle,35.54,4695.0
ev1,46.87,-joulesC,48910.06,-einstein,1225.88,evehicle,35.54,4695.5
ev1,46.69,-joulesC,48916.54,-einstein,1219.4,evehicle,35.54,4696.0
ev1,45.68,-joulesC,48922.88,-einstein,1213.06,evehicle,35.54,4696.5
ev1,45.36,-joulesC,48929.18,-einstein,1206.76,evehicle,35.54,4697.0
ev1,46.33,-joulesC,48935.62,-einstein,1200.32,evehicle,35.54,4697.5
ev1,46.3,-joulesC,48942.05,-einstein,1193.89,evehicle,35.54,4698.0
ev1,46.01,-joulesC,48948.44,-einstein,1187.5,evehicle,35.54,4698.5
ev1,46.55,-joulesC,48954.91,-einstein,1181.03,evehicle,35.54,4699.0
ev1,46.01,-joulesC,48961.3,-einstein,1174.64,evehicle,35.54,4699.5
ev1,47.2,-joulesC,48967.85,-einstein,1168.09,evehicle,35.51,4700.0
ev1,46.22,-joulesC,48974.28,-einstein,1161.66,evehicle,35.51,4700.5
ev1,45.79,-joulesC,48980.64,-einstein,1155.3,evehicle,35.51,4701.0
ev1,46.69,-joulesC,48987.12,-einstein,1148.82,evehicle,35.51,4701.5
ev1,47.34,-joulesC,48993.7,-einstein,1142.24,evehicle,35.51,4702.0
ev1,46.15,-joulesC,49000.11,-einstein,1135.83,evehicle,35.51,4702.5
ev1,45.25,-joulesC,49006.39,-einstein,1129.55,evehicle,35.51,4703.0
ev1,45.14,-joulesC,49012.66,-einstein,1123.28,evehicle,35.51,4703.5
ev1,46.12,-joulesC,49019.07,-einstein,1116.87,evehicle,35.51,4704.0
ev1,46.48,-joulesC,49025.53,-einstein,1110.41,evehicle,35.51,4704.5
ev1,46.73,-joulesC,49032.02,-einstein,1103.92,evehicle,35.51,4705.0
ev1,45.54,-joulesC,49038.34,-einstein,1097.6,evehicle,35.51,4705.5
ev1,45.72,-joulesC,49044.69,-einstein,1091.25,evehicle,35.51,4706.0
ev1,45.94,-joulesC,49051.07,-einstein,1084.87,evehicle,35.51,4706.5
ev1,46.8,-joulesC,49057.57,-einstein,1078.37,evehicle,35.51,4707.0
ev1,46.87,-joulesC,49064.08,-einstein,1071.86,evehicle,35.51,4707.5
ev1,45.4,-joulesC,49070.38,-einstein,1065.56,evehicle,35.51,4708.0
ev1,47.3,-joulesC,49076.95,-einstein,1058.99,evehicle,35.49,4708.5
ev1,45.86,:J1_7,49083.32,-einstein,1052.62,evehicle,35.51,4709.0
ev1,47.16,:J1_7,49089.87,-einstein,1046.07,evehicle,35.49,4709.5
ev1,46.73,:J1_7,49096.36,-einstein,1039.58,evehicle,35.49,4710.0
ev1,46.87,-joulesD,49102.87,-einstein,1033.07,evehicle,35.49,4710.5
ev1,46.15,-joulesD,49109.28,-einstein,1026.66,evehicle,35.49,4711.0
ev1,46.01,-joulesD,49115.67,-einstein,1020.27,evehicle,35.49,4711.5
ev1,41.44,-joulesD,49121.43,-einstein,1014.51,evehicle,35.51,4712.0
ev1,33.88,-joulesD,49126.13,-einstein,1009.81,evehicle,35.54,4712.5
ev1,26.17,-joulesD,49129.77,-einstein,1006.17,evehicle,35.57,4713.0
ev1,20.05,:J3_8,49132.55,-einstein,1003.39,evehicle,35.6,4713.5
ev1,21.85,:J3_8,49135.59,-einstein,1000.35,evehicle,35.57,4714.0
ev1,20.52,:J3_8,49138.44,-einstein,997.5,evehicle,35.57,4714.5
ev1,20.7,newton,49141.31,-einstein,994.63,evehicle,35.57,4715.0
ev1,23.15,newton,49144.53,-einstein,991.41,evehicle,35.57,4715.5
ev1,26.6,newton,49148.22,-einstein,987.72,evehicle,35.57,4716.0
ev1,30.42,newton,49152.45,-einstein,983.49,evehicle,35.54,4716.5
ev1,32.98,newton,49157.03,-einstein,978.91,evehicle,35.54,4717.0
ev1,36.54,newton,49162.11,-einstein,973.83,evehicle,35.51,4717.5
ev1,40.61,newton,49167.75,-einstein,968.19,evehicle,35.51,4718.0
ev1,43.81,:J9_1,49173.83,-einstein,962.11,evehicle,35.49,4718.5
ev1,46.3,:J9_1,49180.26,-einstein,955.68,evehicle,35.46,4719.0
ev1,46.33,E21,49186.69,-einstein,949.25,evehicle,35.46,4719.5
ev1,46.94,E21,49193.21,-einstein,942.73,evehicle,35.46,4720.0
ev1,47.23,E21,49199.77,-einstein,936.17,evehicle,35.46,4720.5
ev1,45.4,E21,49206.08,-einstein,929.86,evehicle,35.46,4721.0
ev1,46.33,E21,49212.51,-einstein,923.43,evehicle,35.46,4721.5
ev1,46.37,:J32_1,49218.95,-einstein,916.99,evehicle,35.46,4722.0
ev1,46.04,:J32_1,49225.35,-einstein,910.59,evehicle,35.46,4722.5
ev1,46.94,:J32_1,49231.86,-einstein,904.08,evehicle,35.46,4723.0
ev1,46.04,E24,49238.26,-einstein,897.68,evehicle,35.46,4723.5
ev1,45.54,E24,49244.59,-einstein,891.35,evehicle,35.46,4724.0
ev1,46.22,E24,49251.01,-einstein,884.93,evehicle,35.46,4724.5
ev1,45.25,E24,49257.29,-einstein,878.65,evehicle,35.46,4725.0
ev1,41.44,E24,49263.05,-einstein,872.89,evehicle,35.49,4725.5
ev1,36.07,E24,49268.06,-einstein,867.88,evehicle,35.49,4726.0
ev1,27.97,:J35_1,49271.94,-einstein,864.0,evehicle,35.51,4726.5
ev1,28.19,:J35_1,49275.86,-einstein,860.08,evehicle,35.51,4727.0
ev1,27.5,:J35_1,49279.68,-einstein,856.26,evehicle,35.51,4727.5
ev1,29.27,:J35_1,49283.74,-einstein,852.2,evehicle,35.51,4728.0
ev1,28.73,E25,49287.73,-einstein,848.21,evehicle,35.51,4728.5
ev1,31.9,E25,49292.16,-einstein,843.78,evehicle,35.51,4729.0
ev1,34.34,E25,49296.93,-einstein,839.01,evehicle,35.49,4729.5
ev1,36.94,E25,49302.06,-einstein,833.88,evehicle,35.49,4730.0
ev1,36.86,E25,49307.18,-einstein,828.76,evehicle,35.49,4730.5
ev1,28.76,E25,49311.17,-einstein,824.77,evehicle,35.51,4731.0
ev1,22.07,:J36_4,49314.24,-einstein,821.7,evehicle,35.51,4731.5
ev1,21.96,:J36_4,49317.29,-einstein,818.65,evehicle,35.51,4732.0
ev1,21.85,:J36_4,49320.32,-einstein,815.62,evehicle,35.51,4732.5
ev1,21.53,E111,49323.31,-einstein,812.63,evehicle,35.51,4733.0
ev1,26.21,E111,49326.95,-einstein,808.99,evehicle,35.51,4733.5
ev1,29.7,:J75_2,49331.07,-einstein,802.13,evehicle,35.49,4734.0
ev1,33.52,:J75_2,49335.73,-einstein,797.47,evehicle,35.49,4734.5
ev1,33.37,:J75_2,49340.37,-einstein,792.83,evehicle,35.49,4735.0
ev1,32.47,:J75_2,49344.88,-einstein,788.32,evehicle,35.49,4735.5
ev1,32.9,einstein,49349.45,-einstein,783.75,evehicle,35.49,4736.0
ev1,35.57,einstein,49354.39,-einstein,778.81,evehicle,35.46,4736.5
ev1,38.41,einstein,49359.72,-einstein,773.48,evehicle,35.46,4737.0
ev1,42.3,einstein,49365.6,-einstein,767.6,evehicle,35.43,4737.5
ev1,46.8,einstein,49372.09,-einstein,761.11,evehicle,35.4,4738.0
ev1,47.3,einstein,49378.66,-einstein,754.54,evehicle,35.4,4738.5
ev1,45.83,einstein,49385.03,-einstein,748.17,evehicle,35.4,4739.0
ev1,46.94,einstein,49391.55,-einstein,741.65,evehicle,35.4,4739.5
ev1,45.25,einstein,49397.84,-einstein,735.36,evehicle,35.4,4740.0
ev1,45.29,einstein,49404.13,-einstein,729.07,evehicle,35.4,4740.5
ev1,47.3,einstein,49410.7,-einstein,722.5,evehicle,35.4,4741.0
ev1,46.73,einstein,49417.19,-einstein,716.01,evehicle,35.4,4741.5
ev1,45.36,einstein,49423.49,-einstein,709.71,evehicle,35.4,4742.0
ev1,45.9,einstein,49429.87,-einstein,703.33,evehicle,35.4,4742.5
ev1,45.4,einstein,49436.17,-einstein,697.03,evehicle,35.4,4743.0
ev1,46.62,einstein,49442.65,-einstein,690.55,evehicle,35.4,4743.5
ev1,45.61,einstein,49448.98,-einstein,684.22,evehicle,35.4,4744.0
ev1,45.47,einstein,49455.3,-einstein,677.9,evehicle,35.4,4744.5
ev1,45.79,einstein,49461.66,-einstein,671.54,evehicle,35.4,4745.0
ev1,45.36,einstein,49467.96,-einstein,665.24,evehicle,35.4,4745.5
ev1,46.62,einstein,49474.44,-einstein,658.76,evehicle,35.37,4746.0
ev1,47.05,:J78_7,49480.97,-einstein,652.23,evehicle,35.37,4746.5
ev1,46.08,:J78_7,49487.37,-einstein,645.83,evehicle,35.37,4747.0
ev1,47.12,:J78_7,49493.92,-einstein,639.28,evehicle,35.37,4747.5
ev1,47.3,E66,49500.49,-einstein,632.71,evehicle,35.37,4748.0
ev1,46.26,E66,49506.91,-einstein,626.29,evehicle,35.37,4748.5
ev1,47.16,E66,49513.46,-einstein,619.74,evehicle,35.37,4749.0
ev1,45.32,E66,49519.75,-einstein,613.45,evehicle,35.37,4749.5
ev1,45.14,E66,49526.02,-einstein,607.18,evehicle,35.37,4750.0
ev1,47.09,E66,49532.56,-einstein,600.64,evehicle,35.37,4750.5
ev1,47.27,E66,49539.13,-einstein,594.07,evehicle,35.37,4751.0
ev1,46.76,E66,49545.62,-einstein,587.58,evehicle,35.37,4751.5
ev1,45.76,E66,49551.98,-einstein,581.22,evehicle,35.37,4752.0
ev1,45.76,E66,49558.34,-einstein,574.86,evehicle,35.37,4752.5
ev1,46.73,E66,49564.83,-einstein,568.37,evehicle,35.37,4753.0
ev1,46.55,E66,49571.29,-einstein,561.91,evehicle,35.37,4753.5
ev1,45.9,E66,49577.67,-einstein,555.53,evehicle,35.37,4754.0
ev1,47.12,E66,49584.21,-einstein,548.99,evehicle,35.34,4754.5
ev1,46.66,E66,49590.69,-einstein,542.51,evehicle,35.34,4755.0
ev1,46.48,E66,49597.15,-einstein,536.05,evehicle,35.34,4755.5
ev1,46.76,E66,49603.64,-einstein,529.56,evehicle,35.34,4756.0
ev1,46.8,E66,49610.14,-einstein,523.06,evehicle,35.34,4756.5
ev1,47.27,E66,49616.71,-einstein,516.49,evehicle,35.34,4757.0
ev1,45.97,E66,49623.09,-einstein,510.11,evehicle,35.34,4757.5
ev1,46.08,:J71_7,49629.49,-einstein,503.71,evehicle,35.34,4758.0
ev1,45.9,:J71_7,49635.87,-einstein,497.33,evehicle,35.34,4758.5
ev1,47.16,:J71_7,49642.42,-einstein,490.78,evehicle,35.34,4759.0
ev1,47.09,:J71_7,49648.96,-einstein,484.24,evehicle,35.34,4759.5
ev1,46.87,E76,49655.47,-einstein,477.73,evehicle,35.34,4760.0
ev1,47.23,E76,49662.03,-einstein,471.17,evehicle,35.34,4760.5
ev1,45.68,E76,49668.38,-einstein,464.82,evehicle,35.34,4761.0
ev1,46.44,E76,49674.83,-einstein,458.37,evehicle,35.34,4761.5
ev1,46.66,E76,49681.3,-einstein,451.9,evehicle,35.34,4762.0
ev1,45.5,E76,49687.63,-einstein,445.57,evehicle,35.34,4762.5
ev1,47.12,E76,49694.17,-einstein,439.03,evehicle,35.31,4763.0
ev1,46.44,E76,49700.62,-einstein,432.58,evehicle,35.34,4763.5
ev1,45.4,E76,49706.92,-einstein,426.28,evehicle,35.34,4764.0
ev1,45.58,E76,49713.25,-einstein,419.95,evehicle,35.34,4764.5
ev1,45.43,E76,49719.56,-einstein,413.64,evehicle,35.34,4765.0
ev1,42.73,E76,49725.49,-einstein,407.71,evehicle,35.34,4765.5
ev1,35.89,E76,49730.48,-einstein,402.72,evehicle,35.37,4766.0
ev1,27.79,E76,49734.34,-einstein,398.86,evehicle,35.4,4766.5
ev1,19.69,E76,49737.07,-einstein,396.13,evehicle,35.43,4767.0
ev1,12.13,E76,49738.76,-einstein,394.44,evehicle,35.43,4767.5
ev1,11.38,:J80_0,49740.34,-einstein,392.86,evehicle,35.43,4768.0
ev1,10.51,:J80_0,49741.8,-einstein,391.4,evehicle,35.43,4768.5
ev1,12.06,:J80_0,49743.47,-einstein,389.73,evehicle,35.43,4769.0
ev1,10.33,-E76,49744.91,-einstein,388.29,evehicle,35.43,4769.5
ev1,13.54,-E76,49746.79,-einstein,386.41,evehicle,35.43,4770.0
ev1,16.96,-E76,49749.15,-einstein,384.05,evehicle,35.43,4770.5
ev1,19.94,-E76,49751.92,-einstein,381.28,evehicle,35.4,4771.0
ev1,23.0,-E76,49755.11,-einstein,378.09,evehicle,35.4,4771.5
ev1,27.65,-E76,49758.95,-einstein,374.25,evehicle,35.4,4772.0
ev1,32.08,-E76,49763.41,-einstein,369.79,evehicle,35.37,4772.5
ev1,36.65,-E76,49768.5,-einstein,364.7,evehicle,35.34,4773.0
ev1,39.85,-E76,49774.03,-einstein,359.17,evehicle,35.34,4773.5
ev1,43.45,-E76,49780.07,-einstein,353.13,evehicle,35.31,4774.0
ev1,46.48,-E76,49786.52,-einstein,346.68,evehicle,35.31,4774.5
ev1,47.16,-E76,49793.07,-einstein,340.13,evehicle,35.29,4775.0
ev1,47.05,-E76,49799.61,-einstein,333.59,evehicle,35.29,4775.5
ev1,45.68,-E76,49805.95,-einstein,327.25,evehicle,35.31,4776.0
ev1,45.58,-E76,49812.28,-einstein,320.92,evehicle,35.31,4776.5
ev1,45.11,-E76,49818.55,-einstein,314.65,evehicle,35.31,4777.0
ev1,47.27,-E76,49825.11,-einstein,308.09,evehicle,35.29,4777.5
ev1,46.37,-E76,49831.56,-einstein,301.64,evehicle,35.29,4778.0
ev1,47.16,:J71_4,49838.1,-einstein,295.1,evehicle,35.29,4778.5
ev1,46.48,:J71_4,49844.56,-einstein,288.64,evehicle,35.29,4779.0
ev1,46.8,:J71_4,49851.06,-einstein,282.14,evehicle,35.29,4779.5
ev1,46.04,-E66,49857.46,-einstein,275.74,evehicle,35.29,4780.0
ev1,45.65,-E66,49863.8,-einstein,269.4,evehicle,35.29,4780.5
ev1,47.2,-E66,49870.35,-einstein,262.85,evehicle,35.29,4781.0
ev1,46.19,-E66,49876.77,-einstein,256.43,evehicle,35.29,4781.5
ev1,47.23,-E66,49883.33,-einstein,249.87,evehicle,35.29,4782.0
ev1,45.54,-E66,49889.66,-einstein,243.54,evehicle,35.29,4782.5
ev1,45.14,-E66,49895.93,-einstein,237.27,evehicle,35.29,4783.0
ev1,46.76,-E66,49902.42,-einstein,230.78,evehicle,35.29,4783.5
ev1,46.12,-E66,49908.82,-einstein,224.38,evehicle,35.29,4784.0
ev1,45.76,-E66,49915.18,-einstein,218.02,evehicle,35.29,4784.5
ev1,46.55,-E66,49921.64,-einstein,211.56,evehicle,35.26,4785.0
ev1,46.91,-E66,49928.16,-einstein,205.04,evehicle,35.26,4785.5
ev1,47.05,-E66,49934.69,-einstein,198.51,evehicle,35.26,4786.0
ev1,45.36,-E66,49940.99,-einstein,192.21,evehicle,35.26,4786.5
ev1,46.22,-E66,49947.41,-einstein,185.79,evehicle,35.26,4787.0
ev1,46.8,-E66,49953.91,-einstein,179.29,evehicle,35.26,4787.5
ev1,45.4,-E66,49960.22,-einstein,172.98,evehicle,35.26,4788.0
ev1,47.09,-E66,49966.76,-einstein,166.44,evehicle,35.26,4788.5
ev1,45.58,-E66,49973.09,-einstein,160.11,evehicle,35.26,4789.0
ev1,47.2,-E66,49979.64,-einstein,153.56,evehicle,35.26,4789.5
ev1,45.47,:J78_4,49985.95,-einstein,147.25,evehicle,35.26,4790.0
ev1,46.76,:J78_4,49992.45,-einstein,140.75,evehicle,35.26,4790.5
ev1,46.73,:J78_4,49998.94,-einstein,134.26,evehicle,35.26,4791.0
ev1,45.58,-einstein,50005.27,-einstein,127.93,evehicle,35.26,4791.5
ev1,46.55,-einstein,50011.73,euler,913.66,evehicle,35.26,4792.0
ev1,47.09,-einstein,50018.27,euler,907.12,evehicle,35.23,4792.5
ev1,45.5,-einstein,50024.59,euler,900.8,evehicle,35.26,4793.0
ev1,45.58,-einstein,50030.92,euler,894.47,evehicle,35.26,4793.5
ev1,46.01,-einstein,50037.31,euler,888.08,evehicle,35.26,4794.0
ev1,47.16,-einstein,50043.86,euler,881.53,evehicle,35.23,4794.5
ev1,47.3,-einstein,50050.43,euler,874.96,evehicle,35.23,4795.0
ev1,45.94,-einstein,50056.81,euler,868.58,evehicle,35.23,4795.5
ev1,46.66,-einstein,50063.29,euler,862.1,evehicle,35.23,4796.0
ev1,45.86,-einstein,50069.66,euler,855.73,evehicle,35.23,4796.5
ev1,46.76,-einstein,50076.15,euler,849.24,evehicle,35.23,4797.0
ev1,45.36,-einstein,50082.45,euler,842.94,evehicle,35.23,4797.5
ev1,45.97,-einstein,50088.84,euler,836.55,evehicle,35.23,4798.0
ev1,46.8,-einstein,50095.34,euler,830.05,evehicle,35.23,4798.5
ev1,45.86,-einstein,50101.71,euler,823.68,evehicle,35.23,4799.0
ev1,47.12,-einstein,50108.26,euler,817.13,evehicle,35.23,4799.5
ev1,47.16,-einstein,50114.81,euler,810.58,evehicle,35.23,4800.0
ev1,44.6,-einstein,50121.0,euler,804.39,evehicle,35.23,4800.5
ev1,37.22,-einstein,50126.17,euler,799.22,evehicle,35.26,4801.0
ev1,29.7,-einstein,50130.3,euler,795.09,evehicle,35.29,4801.5
ev1,21.78,:J75_4,50133.32,euler,792.07,evehicle,35.31,4802.0
ev1,20.95,:J75_4,50136.23,euler,789.16,evehicle,35.31,4802.5
ev1,21.17,:J75_4,50139.17,euler,786.22,evehicle,35.31,4803.0
ev1,21.13,:J75_4,50142.1,euler,783.29,evehicle,35.31,4803.5
ev1,21.92,-E111,50145.15,euler,780.24,evehicle,35.31,4804.0
ev1,24.55,:J36_2,50148.56,euler,776.83,evehicle,35.29,4804.5
ev1,28.84,:J36_2,50152.56,euler,772.83,evehicle,35.29,4805.0
ev1,32.08,:J36_2,50157.02,euler,768.37,evehicle,35.29,4805.5
ev1,34.78,-E72,50161.85,euler,763.54,evehicle,35.26,4806.0
ev1,38.52,-E72,50167.2,euler,758.19,evehicle,35.23,4806.5
ev1,42.26,-E72,50173.07,euler,752.32,evehicle,35.23,4807.0
ev1,45.25,-E72,50179.36,euler,746.03,evehicle,35.2,4807.5
ev1,45.36,-E72,50185.66,euler,739.73,evehicle,35.2,4808.0
ev1,47.05,-E72,50192.2,euler,733.19,evehicle,35.2,4808.5
ev1,45.76,:J33_2,50198.55,euler,726.84,evehicle,35.2,4809.0
ev1,45.32,:J33_2,50204.84,euler,720.55,evehicle,35.2,4809.5
ev1,46.94,-E71,50211.36,euler,714.03,evehicle,35.2,4810.0
ev1,46.04,-E71,50217.76,euler,707.63,evehicle,35.2,4810.5
ev1,47.16,-E71,50224.3,euler,701.09,evehicle,35.17,4811.0
ev1,45.97,-E71,50230.69,euler,694.7,evehicle,35.2,4811.5
ev1,46.94,-E71,50237.21,euler,688.18,evehicle,35.17,4812.0
ev1,38.84,-E71,50242.61,euler,682.78,evehicle,35.23,4812.5
ev1,31.72,-E71,50247.01,euler,678.38,evehicle,35.26,4813.0
ev1,26.6,-E71,50250.7,euler,674.69,evehicle,35.26,4813.5
ev1,20.2,:J10_0,50253.51,euler,671.88,evehicle,35.29,4814.0
ev1,20.45,:J10_0,50256.35,euler,669.04,evehicle,35.29,4814.5
ev1,19.15,-E0,50259.01,euler,666.38,evehicle,35.29,4815.0
ev1,22.72,-E0,50262.16,euler,663.23,evehicle,35.26,4815.5
ev1,25.09,-E0,50265.65,euler,659.74,evehicle,35.26,4816.0
ev1,29.63,-E0,50269.76,euler,655.63,evehicle,35.26,4816.5
ev1,32.58,-E0,50274.29,euler,651.1,evehicle,35.23,4817.0
ev1,36.79,-E0,50279.4,euler,645.99,evehicle,35.23,4817.5
ev1,37.48,-E0,50284.6,euler,640.79,evehicle,35.2,4818.0
ev1,29.38,-E0,50288.68,euler,636.71,evehicle,35.23,4818.5
ev1,21.67,-E0,50291.7,euler,633.69,evehicle,35.26,4819.0
ev1,23.8,-E0,50295.0,euler,630.39,evehicle,35.26,4819.5
ev1,19.87,:J9_4,50297.76,euler,627.63,evehicle,35.26,4820.0
ev1,22.1,:J9_4,50300.83,euler,624.56,evehicle,35.26,4820.5
ev1,21.71,:J9_4,50303.85,euler,621.54,evehicle,35.26,4821.0
ev1,21.31,-newton,50306.81,euler,618.58,evehicle,35.26,4821.5
ev1,25.2,-newton,50310.31,euler,615.08,evehicle,35.26,4822.0
ev1,28.48,-newton,50314.26,euler,611.13,evehicle,35.23,4822.5
ev1,31.39,-newton,50318.63,euler,606.76,evehicle,35.23,4823.0
ev1,35.17,-newton,50323.51,euler,601.88,evehicle,35.2,4823.5
ev1,27.4,-newton,50327.31,euler,598.08,evehicle,35.23,4824.0
ev1,20.7,-newton,50330.19,euler,595.2,evehicle,35.26,4824.5
ev1,24.08,:J3_6,50333.53,euler,591.86,evehicle,35.23,4825.0
ev1,26.75,:J3_6,50337.24,euler,588.15,evehicle,35.23,4825.5
ev1,29.56,:J3_6,50341.35,euler,584.04,evehicle,35.23,4826.0
ev1,32.51,:J3_6,50345.86,euler,579.53,evehicle,35.2,4826.5
ev1,34.56,:J3_6,50350.66,euler,574.73,evehicle,35.2,4827.0
ev1,35.24,:J3_6,50355.55,euler,569.84,evehicle,35.2,4827.5
ev1,34.99,joulesD,50360.41,euler,564.98,evehicle,35.2,4828.0
ev1,37.33,joulesD,50365.6,euler,559.79,evehicle,35.17,4828.5
ev1,40.72,joulesD,50371.25,euler,554.14,evehicle,35.17,4829.0
ev1,44.32,joulesD,50377.41,euler,547.98,evehicle,35.14,4829.5
ev1,45.97,joulesD,50383.79,euler,541.6,evehicle,35.14,4830.0
ev1,46.26,:J1_4,50390.22,euler,535.17,evehicle,35.14,4830.5
ev1,46.26,:J1_4,50396.64,euler,528.75,evehicle,35.14,4831.0
ev1,45.43,:J1_4,50402.95,euler,522.44,evehicle,35.14,4831.5
ev1,46.8,joulesC,50409.45,euler,515.94,evehicle,35.11,4832.0
ev1,45.9,joulesC,50415.82,euler,509.57,evehicle,35.14,4832.5
ev1,45.25,joulesC,50422.11,euler,503.28,evehicle,35.14,4833.0
ev1,45.61,joulesC,50428.44,euler,496.95,evehicle,35.11,4833.5
ev1,45.68,joulesC,50434.79,euler,490.6,evehicle,35.11,4834.0
ev1,46.4,joulesC,50441.23,euler,484.16,evehicle,35.11,4834.5
ev1,45.94,joulesC,50447.61,euler,477.78,evehicle,35.11,4835.0
ev1,47.16,joulesC,50454.16,euler,471.23,evehicle,35.11,4835.5
ev1,45.5,joulesC,50460.48,euler,464.91,evehicle,35.11,4836.0
ev1,46.33,joulesC,50466.92,euler,458.47,evehicle,35.11,4836.5
ev1,45.5,joulesC,50473.24,euler,452.15,evehicle,35.11,4837.0
ev1,47.2,joulesC,50479.79,euler,445.6,evehicle,35.11,4837.5
ev1,45.94,joulesC,50486.17,euler,439.22,evehicle,35.11,4838.0
ev1,45.4,joulesC,50492.48,euler,432.91,evehicle,35.11,4838.5
ev1,47.12,joulesC,50499.02,euler,426.37,evehicle,35.11,4839.0
ev1,45.61,joulesC,50505.36,euler,420.03,evehicle,35.11,4839.5
ev1,45.43,joulesC,50511.67,euler,413.72,evehicle,35.11,4840.0
ev1,46.22,joulesC,50518.09,euler,407.3,evehicle,35.11,4840.5
ev1,47.3,joulesC,50524.66,euler,400.73,evehicle,35.09,4841.0
ev1,46.94,joulesC,50531.18,euler,394.21,evehicle,35.09,4841.5
ev1,46.76,joulesC,50537.67,euler,387.72,evehicle,35.09,4842.0
ev1,46.51,joulesC,50544.13,euler,381.26,evehicle,35.09,4842.5
ev1,46.48,joulesC,50550.59,euler,374.8,evehicle,35.09,4843.0
ev1,46.04,joulesC,50556.98,euler,368.41,evehicle,35.09,4843.5
ev1,46.3,joulesC,50563.41,euler,361.98,evehicle,35.09,4844.0
ev1,47.34,joulesC,50569.99,euler,355.4,evehicle,35.09,4844.5
ev1,45.36,joulesC,50576.29,euler,349.1,evehicle,35.09,4845.0
ev1,47.2,joulesC,50582.85,euler,342.54,evehicle,35.09,4845.5
ev1,45.18,joulesC,50589.12,euler,336.27,evehicle,35.09,4846.0
ev1,45.54,joulesC,50595.45,euler,329.94,evehicle,35.09,4846.5
ev1,46.37,joulesC,50601.89,euler,323.5,evehicle,35.09,4847.0
ev1,45.76,joulesC,50608.25,euler,317.14,evehicle,35.09,4847.5
ev1,47.38,joulesC,50614.83,euler,310.56,evehicle,35.09,4848.0
ev1,45.25,joulesC,50621.11,euler,304.28,evehicle,35.09,4848.5
ev1,45.61,joulesC,50627.45,euler,297.94,evehicle,35.09,4849.0
ev1,46.37,joulesC,50633.89,euler,291.5,evehicle,35.09,4849.5
ev1,45.61,joulesC,50640.22,euler,285.17,evehicle,35.09,4850.0
ev1,47.34,joulesC,50646.8,euler,278.59,evehicle,35.06,4850.5
ev1,45.43,joulesC,50653.11,euler,272.28,evehicle,35.09,4851.0
ev1,45.25,joulesC,50659.39,euler,266.0,evehicle,35.09,4851.5
ev1,46.15,joulesC,50665.8,euler,259.59,evehicle,35.06,4852.0
ev1,46.4,joulesC,50672.24,euler,253.15,evehicle,35.06,4852.5
ev1,47.2,joulesC,50678.8,euler,246.59,evehicle,35.06,4853.0
ev1,46.84,joulesC,50685.3,euler,240.09,evehicle,35.06,4853.5
ev1,46.19,joulesC,50691.72,euler,233.67,evehicle,35.06,4854.0
ev1,46.55,joulesC,50698.18,euler,227.21,evehicle,35.06,4854.5
ev1,46.4,joulesC,50704.63,euler,220.76,evehicle,35.06,4855.0
ev1,47.02,joulesC,50711.16,euler,214.23,evehicle,35.06,4855.5
ev1,46.87,joulesC,50717.67,euler,207.72,evehicle,35.06,4856.0
ev1,46.76,joulesC,50724.16,euler,201.23,evehicle,35.06,4856.5
ev1,47.2,joulesC,50730.72,euler,194.67,evehicle,35.06,4857.0
ev1,45.43,joulesC,50737.03,euler,188.36,evehicle,35.06,4857.5
ev1,45.61,joulesC,50743.36,euler,182.03,evehicle,35.06,4858.0
ev1,46.19,joulesC,50749.78,euler,175.61,evehicle,35.06,4858.5
ev1,46.87,joulesC,50756.28,euler,169.11,evehicle,35.03,4859.0
ev1,47.3,joulesC,50762.85,euler,162.54,evehicle,35.03,4859.5
ev1,45.14,joulesC,50769.12,euler,156.27,evehicle,35.06,4860.0
ev1,46.3,joulesC,50775.55,euler,149.84,evehicle,35.03,4860.5
ev1,47.41,joulesC,50782.14,euler,143.25,evehicle,35.03,4861.0
ev1,45.14,joulesC,50788.41,euler,136.98,evehicle,35.06,4861.5
ev1,46.55,joulesC,50794.87,euler,130.52,evehicle,35.03,4862.0
ev1,46.26,joulesC,50801.3,euler,124.09,evehicle,35.03,4862.5
ev1,47.41,joulesC,50807.88,euler,117.51,evehicle,35.03,4863.0
ev1,46.98,joulesC,50814.41,euler,110.98,evehicle,35.03,4863.5
ev1,46.19,joulesC,50820.82,euler,104.57,evehicle,35.03,4864.0
ev1,47.02,joulesC,50827.35,euler,98.04,evehicle,35.03,4864.5
ev1,47.16,joulesC,50833.9,euler,91.49,evehicle,35.03,4865.0
ev1,45.86,joulesC,50840.27,euler,85.12,evehicle,35.03,4865.5
ev1,45.58,joulesC,50846.6,euler,78.79,evehicle,35.03,4866.0
